=== ALU UNIT TEST REPORT ===
PASS | Op: XOR A: 0x3524 B: 0x5e81 -> Res=0x6ba5 Z=0
PASS | Op: OR A: 0x23c B: 0xf8d6 -> Res=0xfafe Z=0
PASS | Op: ADD A: 0x768c B: 0x43f7 -> Res=0xba83 Z=0
PASS | Op: XOR A: 0xee4d B: 0xfce5 -> Res=0x12a8 Z=0
PASS | Op: XOR A: 0x472b B: 0x529d -> Res=0x15b6 Z=0
PASS | Op: OR A: 0xa7ab B: 0x42dc -> Res=0xe7ff Z=0
PASS | Op: ADD A: 0x8d78 B: 0x627e -> Res=0xeff6 Z=0
PASS | Op: ADD A: 0x3698 B: 0xd739 -> Res=0xdd1 Z=0
PASS | Op: ADD A: 0xdf11 B: 0x7f42 -> Res=0x5e53 Z=0
PASS | Op: XOR A: 0xc7d6 B: 0x355b -> Res=0xf28d Z=0
PASS | Op: XOR A: 0x12eb B: 0x84af -> Res=0x9644 Z=0
PASS | Op: ADD A: 0xf7e2 B: 0xfaaf -> Res=0xf291 Z=0
PASS | Op: ADD A: 0xdcbb B: 0x80f6 -> Res=0x5db1 Z=0
PASS | Op: ADD A: 0xf158 B: 0x45b9 -> Res=0x3711 Z=0
PASS | Op: AND A: 0xa41a B: 0x75a9 -> Res=0x2408 Z=0
PASS | Op: AND A: 0x231a B: 0xf428 -> Res=0x2008 Z=0
PASS | Op: XOR A: 0x5df6 B: 0x48f4 -> Res=0x1502 Z=0
PASS | Op: SUB A: 0x22a6 B: 0xceea -> Res=0x53bc Z=0
PASS | Op: OR A: 0xe5db B: 0xac7b -> Res=0xedfb Z=0
PASS | Op: XOR A: 0x4b9a B: 0xf3e4 -> Res=0xb87e Z=0
PASS | Op: ADD A: 0x9592 B: 0xf80a -> Res=0x8d9c Z=0
PASS | Op: AND A: 0xa93a B: 0x24da -> Res=0x201a Z=0
PASS | Op: XOR A: 0x6f88 B: 0x6786 -> Res=0x80e Z=0
PASS | Op: XOR A: 0xa03e B: 0x2cba -> Res=0x8c84 Z=0
PASS | Op: XOR A: 0xb66c B: 0x63b1 -> Res=0xd5dd Z=0
PASS | Op: XOR A: 0xc70 B: 0xae90 -> Res=0xa2e0 Z=0
PASS | Op: SUB A: 0x3c5c B: 0x8b2c -> Res=0xb130 Z=0
PASS | Op: ADD A: 0x2966 B: 0x41d -> Res=0x2d83 Z=0
PASS | Op: ADD A: 0x2981 B: 0x627 -> Res=0x2fa8 Z=0
PASS | Op: AND A: 0x7922 B: 0x6336 -> Res=0x6122 Z=0
PASS | Op: AND A: 0x701a B: 0xf977 -> Res=0x7012 Z=0
PASS | Op: XOR A: 0x10b2 B: 0x132f -> Res=0x39d Z=0
PASS | Op: ADD A: 0x64b8 B: 0x2ecd -> Res=0x9385 Z=0
PASS | Op: ADD A: 0x7ea1 B: 0x38d1 -> Res=0xb772 Z=0
PASS | Op: XOR A: 0x41a6 B: 0x9933 -> Res=0xd895 Z=0
PASS | Op: OR A: 0xb5e0 B: 0x5155 -> Res=0xf5f5 Z=0
PASS | Op: AND A: 0x666f B: 0x37ff -> Res=0x266f Z=0
PASS | Op: AND A: 0x15e0 B: 0xbabe -> Res=0x10a0 Z=0
PASS | Op: XOR A: 0x4d07 B: 0xd094 -> Res=0x9d93 Z=0
PASS | Op: XOR A: 0xf70 B: 0x73ea -> Res=0x7c9a Z=0
PASS | Op: AND A: 0x657b B: 0xfd70 -> Res=0x6570 Z=0
PASS | Op: OR A: 0x367e B: 0xbfa0 -> Res=0xbffe Z=0
PASS | Op: ADD A: 0xace1 B: 0x1495 -> Res=0xc176 Z=0
PASS | Op: OR A: 0x8f27 B: 0xebdf -> Res=0xefff Z=0
PASS | Op: OR A: 0x27d7 B: 0x722f -> Res=0x77ff Z=0
PASS | Op: OR A: 0xdac7 B: 0x16dc -> Res=0xdedf Z=0
PASS | Op: ADD A: 0xf491 B: 0x92d8 -> Res=0x8769 Z=0
PASS | Op: AND A: 0xacdf B: 0x9826 -> Res=0x8806 Z=0
PASS | Op: SUB A: 0xef08 B: 0xb81a -> Res=0x36ee Z=0
PASS | Op: SUB A: 0xfca8 B: 0xf138 -> Res=0xb70 Z=0
PASS | Op: AND A: 0xa0a3 B: 0xcbbd -> Res=0x80a1 Z=0
PASS | Op: ADD A: 0x688c B: 0x9b15 -> Res=0x3a1 Z=0
PASS | Op: SUB A: 0x54b6 B: 0xfbb5 -> Res=0x5901 Z=0
PASS | Op: ADD A: 0x40d4 B: 0x450f -> Res=0x85e3 Z=0
PASS | Op: OR A: 0x2c60 B: 0x73fb -> Res=0x7ffb Z=0
PASS | Op: SUB A: 0x5148 B: 0xb623 -> Res=0x9b25 Z=0
PASS | Op: AND A: 0x29ba B: 0xd18d -> Res=0x188 Z=0
PASS | Op: XOR A: 0xade6 B: 0xa8d3 -> Res=0x535 Z=0
PASS | Op: AND A: 0xf787 B: 0xac3 -> Res=0x283 Z=0
PASS | Op: ADD A: 0x925b B: 0xe225 -> Res=0x7480 Z=0
PASS | Op: ADD A: 0x2d8b B: 0x977a -> Res=0xc505 Z=0
PASS | Op: SUB A: 0x6415 B: 0xeb95 -> Res=0x7880 Z=0
PASS | Op: ADD A: 0xaf87 B: 0x5008 -> Res=0xff8f Z=0
PASS | Op: XOR A: 0x5290 B: 0x6c16 -> Res=0x3e86 Z=0
PASS | Op: XOR A: 0x475c B: 0x655a -> Res=0x2206 Z=0
PASS | Op: AND A: 0xfc90 B: 0x600d -> Res=0x6000 Z=0
PASS | Op: SUB A: 0x45f1 B: 0x9505 -> Res=0xb0ec Z=0
PASS | Op: ADD A: 0x89fd B: 0x167e -> Res=0xa07b Z=0
PASS | Op: AND A: 0xec3e B: 0x37cb -> Res=0x240a Z=0
PASS | Op: ADD A: 0x18b4 B: 0x2ad6 -> Res=0x438a Z=0
PASS | Op: OR A: 0xfa60 B: 0x2b56 -> Res=0xfb76 Z=0
PASS | Op: SUB A: 0x78d2 B: 0x632e -> Res=0x15a4 Z=0
PASS | Op: ADD A: 0x34d B: 0x5951 -> Res=0x5c9e Z=0
PASS | Op: ADD A: 0xb0f2 B: 0x60d6 -> Res=0x11c8 Z=0
PASS | Op: OR A: 0x2af9 B: 0x1c1f -> Res=0x3eff Z=0
PASS | Op: XOR A: 0x2712 B: 0x8e81 -> Res=0xa993 Z=0
PASS | Op: OR A: 0xf460 B: 0xef4d -> Res=0xff6d Z=0
PASS | Op: OR A: 0xf228 B: 0x7fb4 -> Res=0xffbc Z=0
PASS | Op: ADD A: 0x9eb9 B: 0x4b82 -> Res=0xea3b Z=0
PASS | Op: ADD A: 0xd688 B: 0x5cf9 -> Res=0x3381 Z=0
PASS | Op: AND A: 0xe3f5 B: 0x8b0e -> Res=0x8304 Z=0
PASS | Op: AND A: 0x495f B: 0x59b8 -> Res=0x4918 Z=0
PASS | Op: ADD A: 0x9afe B: 0x7afc -> Res=0x15fa Z=0
PASS | Op: XOR A: 0x71b8 B: 0xfc01 -> Res=0x8db9 Z=0
PASS | Op: XOR A: 0x4210 B: 0x8f97 -> Res=0xcd87 Z=0
PASS | Op: ADD A: 0x41ed B: 0xf047 -> Res=0x3234 Z=0
PASS | Op: OR A: 0x38ad B: 0xb2d6 -> Res=0xbaff Z=0
PASS | Op: AND A: 0xb9a3 B: 0xd08a -> Res=0x9082 Z=0
PASS | Op: SUB A: 0x492f B: 0x6c5d -> Res=0xdcd2 Z=0
PASS | Op: OR A: 0x4537 B: 0x1721 -> Res=0x5737 Z=0
PASS | Op: XOR A: 0x316d B: 0x8ccd -> Res=0xbda0 Z=0
PASS | Op: ADD A: 0x8c45 B: 0xb213 -> Res=0x3e58 Z=0
PASS | Op: ADD A: 0x5289 B: 0xe2a8 -> Res=0x3531 Z=0
PASS | Op: OR A: 0x65f9 B: 0x86b7 -> Res=0xe7ff Z=0
PASS | Op: XOR A: 0xfdf B: 0xc86f -> Res=0xc7b0 Z=0
PASS | Op: OR A: 0x7598 B: 0x30ca -> Res=0x75da Z=0
PASS | Op: XOR A: 0xb9cf B: 0x8595 -> Res=0x3c5a Z=0
PASS | Op: OR A: 0x8ba2 B: 0xb190 -> Res=0xbbb2 Z=0
PASS | Op: XOR A: 0x83c B: 0x7e9 -> Res=0xfd5 Z=0
PASS | Op: OR A: 0xa314 B: 0x467f -> Res=0xe77f Z=0
PASS | Op: XOR A: 0x3fb7 B: 0xe099 -> Res=0xdf2e Z=0
PASS | Op: XOR A: 0x1508 B: 0xa2e -> Res=0x1f26 Z=0
PASS | Op: XOR A: 0xafda B: 0xf696 -> Res=0x594c Z=0
PASS | Op: AND A: 0xc212 B: 0xddd6 -> Res=0xc012 Z=0
PASS | Op: AND A: 0x4b47 B: 0xc76d -> Res=0x4345 Z=0
PASS | Op: XOR A: 0x7572 B: 0x6005 -> Res=0x1577 Z=0
PASS | Op: SUB A: 0xa6e B: 0x671d -> Res=0xa351 Z=0
PASS | Op: ADD A: 0x28e6 B: 0x9ed1 -> Res=0xc7b7 Z=0
PASS | Op: ADD A: 0x346f B: 0x73 -> Res=0x34e2 Z=0
PASS | Op: AND A: 0x5bdd B: 0xce84 -> Res=0x4a84 Z=0
PASS | Op: XOR A: 0x4574 B: 0xad46 -> Res=0xe832 Z=0
PASS | Op: SUB A: 0xe3f5 B: 0x5a01 -> Res=0x89f4 Z=0
PASS | Op: AND A: 0x8afb B: 0xe618 -> Res=0x8218 Z=0
PASS | Op: SUB A: 0x2a40 B: 0xe287 -> Res=0x47b9 Z=0
PASS | Op: XOR A: 0x53d1 B: 0x233c -> Res=0x70ed Z=0
PASS | Op: SUB A: 0x1eae B: 0xda81 -> Res=0x442d Z=0
PASS | Op: XOR A: 0x6e3b B: 0x19a8 -> Res=0x7793 Z=0
PASS | Op: XOR A: 0x70bc B: 0xf067 -> Res=0x80db Z=0
PASS | Op: ADD A: 0x42b1 B: 0xfc22 -> Res=0x3ed3 Z=0
PASS | Op: OR A: 0x92f0 B: 0xb8ed -> Res=0xbafd Z=0
PASS | Op: AND A: 0xe9b9 B: 0x8897 -> Res=0x8891 Z=0
PASS | Op: ADD A: 0xb5b8 B: 0x7a2b -> Res=0x2fe3 Z=0
PASS | Op: SUB A: 0x342b B: 0xe20a -> Res=0x5221 Z=0
PASS | Op: XOR A: 0x780f B: 0x832d -> Res=0xfb22 Z=0
PASS | Op: XOR A: 0x565f B: 0x5b0f -> Res=0xd50 Z=0
PASS | Op: ADD A: 0x7705 B: 0x41b2 -> Res=0xb8b7 Z=0
PASS | Op: ADD A: 0x932c B: 0xf5ca -> Res=0x88f6 Z=0
PASS | Op: ADD A: 0xe78 B: 0xe281 -> Res=0xf0f9 Z=0
PASS | Op: XOR A: 0xa2c6 B: 0x4b17 -> Res=0xe9d1 Z=0
PASS | Op: XOR A: 0xec6 B: 0x1da2 -> Res=0x1364 Z=0
PASS | Op: ADD A: 0xe5e1 B: 0x30cd -> Res=0x16ae Z=0
PASS | Op: SUB A: 0xfa43 B: 0x1d19 -> Res=0xdd2a Z=0
PASS | Op: SUB A: 0xd85f B: 0x1747 -> Res=0xc118 Z=0
PASS | Op: ADD A: 0x57d6 B: 0x6b10 -> Res=0xc2e6 Z=0
PASS | Op: XOR A: 0x1dd5 B: 0xbaf0 -> Res=0xa725 Z=0
PASS | Op: XOR A: 0x2a7e B: 0x76c5 -> Res=0x5cbb Z=0
PASS | Op: OR A: 0xb828 B: 0xb099 -> Res=0xb8b9 Z=0
PASS | Op: AND A: 0x3c14 B: 0xedbb -> Res=0x2c10 Z=0
PASS | Op: SUB A: 0xb174 B: 0xeeaa -> Res=0xc2ca Z=0
PASS | Op: ADD A: 0xa341 B: 0xfd34 -> Res=0xa075 Z=0
PASS | Op: AND A: 0x36a1 B: 0xe1bc -> Res=0x20a0 Z=0
PASS | Op: AND A: 0xedd7 B: 0x7634 -> Res=0x6414 Z=0
PASS | Op: ADD A: 0xe05a B: 0xcf63 -> Res=0xafbd Z=0
PASS | Op: ADD A: 0x17e5 B: 0xc7fb -> Res=0xdfe0 Z=0
PASS | Op: OR A: 0xbf0b B: 0x490e -> Res=0xff0f Z=0
PASS | Op: SUB A: 0xbdb0 B: 0x64bc -> Res=0x58f4 Z=0
PASS | Op: OR A: 0x3814 B: 0x15a4 -> Res=0x3db4 Z=0
PASS | Op: AND A: 0xa2d2 B: 0xb190 -> Res=0xa090 Z=0
PASS | Op: XOR A: 0x3a83 B: 0xa28f -> Res=0x980c Z=0
PASS | Op: ADD A: 0xeda9 B: 0xceea -> Res=0xbc93 Z=0
PASS | Op: ADD A: 0xb7 B: 0x5648 -> Res=0x56ff Z=0
PASS | Op: XOR A: 0xc095 B: 0x4adc -> Res=0x8a49 Z=0
PASS | Op: ADD A: 0xf07c B: 0x911a -> Res=0x8196 Z=0
PASS | Op: OR A: 0xce3e B: 0xff96 -> Res=0xffbe Z=0
PASS | Op: SUB A: 0xa791 B: 0x619e -> Res=0x45f3 Z=0
PASS | Op: XOR A: 0xf692 B: 0x9923 -> Res=0x6fb1 Z=0
PASS | Op: SUB A: 0xa3d7 B: 0x61bb -> Res=0x421c Z=0
PASS | Op: ADD A: 0x99ce B: 0xcc50 -> Res=0x661e Z=0
PASS | Op: OR A: 0xbb2f B: 0x68be -> Res=0xfbbf Z=0
PASS | Op: XOR A: 0xfc9d B: 0x63e4 -> Res=0x9f79 Z=0
PASS | Op: OR A: 0x4ad5 B: 0xb743 -> Res=0xffd7 Z=0
PASS | Op: XOR A: 0x204a B: 0xd4f8 -> Res=0xf4b2 Z=0
PASS | Op: XOR A: 0xfd5 B: 0xd0d3 -> Res=0xdf06 Z=0
PASS | Op: ADD A: 0xe992 B: 0xc595 -> Res=0xaf27 Z=0
PASS | Op: SUB A: 0xcaef B: 0x8526 -> Res=0x45c9 Z=0
PASS | Op: ADD A: 0x68d8 B: 0x587f -> Res=0xc157 Z=0
PASS | Op: XOR A: 0x27cc B: 0x5d7d -> Res=0x7ab1 Z=0
PASS | Op: XOR A: 0x7ba7 B: 0xb422 -> Res=0xcf85 Z=0
PASS | Op: ADD A: 0xae0 B: 0xe4c3 -> Res=0xefa3 Z=0
PASS | Op: OR A: 0x7e1c B: 0x9719 -> Res=0xff1d Z=0
PASS | Op: ADD A: 0xc427 B: 0x2bdd -> Res=0xf004 Z=0
PASS | Op: AND A: 0x7977 B: 0x73e2 -> Res=0x7162 Z=0
PASS | Op: XOR A: 0x9cbf B: 0x6547 -> Res=0xf9f8 Z=0
PASS | Op: SUB A: 0x4d26 B: 0xec3f -> Res=0x60e7 Z=0
PASS | Op: OR A: 0x2b6b B: 0xb4c2 -> Res=0xbfeb Z=0
PASS | Op: XOR A: 0x31b5 B: 0xf87c -> Res=0xc9c9 Z=0
PASS | Op: OR A: 0x8bcd B: 0xfc03 -> Res=0xffcf Z=0
PASS | Op: AND A: 0xb8a3 B: 0x24d9 -> Res=0x2081 Z=0
PASS | Op: XOR A: 0x32c1 B: 0x9047 -> Res=0xa286 Z=0
PASS | Op: XOR A: 0x7e01 B: 0x58c4 -> Res=0x26c5 Z=0
PASS | Op: SUB A: 0xfeec B: 0x4e75 -> Res=0xb077 Z=0
PASS | Op: OR A: 0x2933 B: 0x3994 -> Res=0x39b7 Z=0
PASS | Op: ADD A: 0x6228 B: 0xfc68 -> Res=0x5e90 Z=0
PASS | Op: XOR A: 0x84d0 B: 0xa1cb -> Res=0x251b Z=0
PASS | Op: AND A: 0x4cf7 B: 0x8a0f -> Res=0x807 Z=0
PASS | Op: OR A: 0x12d2 B: 0xd5e5 -> Res=0xd7f7 Z=0
PASS | Op: XOR A: 0xc94d B: 0xf1db -> Res=0x3896 Z=0
PASS | Op: AND A: 0x8b5 B: 0x4c20 -> Res=0x820 Z=0
PASS | Op: SUB A: 0x2050 B: 0x9e7 -> Res=0x1669 Z=0
PASS | Op: SUB A: 0x1b7f B: 0xf027 -> Res=0x2b58 Z=0
PASS | Op: OR A: 0x91a2 B: 0x294d -> Res=0xb9ef Z=0
PASS | Op: ADD A: 0x3dbc B: 0xe23c -> Res=0x1ff8 Z=0
PASS | Op: AND A: 0xb69e B: 0x548 -> Res=0x408 Z=0
PASS | Op: AND A: 0xc9d9 B: 0xf297 -> Res=0xc091 Z=0
PASS | Op: OR A: 0x52df B: 0x2812 -> Res=0x7adf Z=0
PASS | Op: ADD A: 0xc38b B: 0xd5a6 -> Res=0x9931 Z=0
PASS | Op: XOR A: 0xa182 B: 0x3846 -> Res=0x99c4 Z=0
PASS | Op: OR A: 0xe076 B: 0x478c -> Res=0xe7fe Z=0
PASS | Op: XOR A: 0x811c B: 0x41e -> Res=0x8502 Z=0
PASS | Op: ADD A: 0x1431 B: 0x2a2a -> Res=0x3e5b Z=0
PASS | Op: XOR A: 0xeff3 B: 0xf491 -> Res=0x1b62 Z=0
PASS | Op: OR A: 0xc6ce B: 0x7602 -> Res=0xf6ce Z=0
PASS | Op: XOR A: 0x92c5 B: 0x1090 -> Res=0x8255 Z=0
PASS | Op: OR A: 0x77de B: 0x893f -> Res=0xffff Z=0
PASS | Op: ADD A: 0xc1b0 B: 0x7780 -> Res=0x3930 Z=0
PASS | Op: AND A: 0x1a00 B: 0xde8f -> Res=0x1a00 Z=0
PASS | Op: XOR A: 0x174d B: 0x13ec -> Res=0x4a1 Z=0
PASS | Op: OR A: 0xdb34 B: 0xcf5e -> Res=0xdf7e Z=0
PASS | Op: AND A: 0xbcf8 B: 0xb0a5 -> Res=0xb0a0 Z=0
PASS | Op: SUB A: 0xee47 B: 0x6900 -> Res=0x8547 Z=0
PASS | Op: XOR A: 0x167e B: 0xef01 -> Res=0xf97f Z=0
PASS | Op: SUB A: 0xb6c5 B: 0x20c4 -> Res=0x9601 Z=0
PASS | Op: XOR A: 0xe83f B: 0x1f46 -> Res=0xf779 Z=0
PASS | Op: XOR A: 0x29e4 B: 0xfb4e -> Res=0xd2aa Z=0
PASS | Op: XOR A: 0xc62e B: 0x21e5 -> Res=0xe7cb Z=0
PASS | Op: XOR A: 0xa485 B: 0xcaba -> Res=0x6e3f Z=0
PASS | Op: XOR A: 0xa326 B: 0x8695 -> Res=0x25b3 Z=0
PASS | Op: SUB A: 0x8490 B: 0xd307 -> Res=0xb189 Z=0
PASS | Op: XOR A: 0x7652 B: 0x682d -> Res=0x1e7f Z=0
PASS | Op: ADD A: 0xb512 B: 0xf401 -> Res=0xa913 Z=0
PASS | Op: OR A: 0x4e1 B: 0x69e2 -> Res=0x6de3 Z=0
PASS | Op: XOR A: 0x587 B: 0xed50 -> Res=0xe8d7 Z=0
PASS | Op: XOR A: 0x7996 B: 0x5677 -> Res=0x2fe1 Z=0
PASS | Op: ADD A: 0xe8a0 B: 0xf5b9 -> Res=0xde59 Z=0
PASS | Op: AND A: 0x1a05 B: 0x6159 -> Res=0x1 Z=0
PASS | Op: SUB A: 0x3d10 B: 0x3be -> Res=0x3952 Z=0
PASS | Op: OR A: 0xa1f6 B: 0x1a84 -> Res=0xbbf6 Z=0
PASS | Op: ADD A: 0x98bf B: 0xfc34 -> Res=0x94f3 Z=0
PASS | Op: ADD A: 0x9000 B: 0x58df -> Res=0xe8df Z=0
PASS | Op: ADD A: 0x977c B: 0x43b5 -> Res=0xdb31 Z=0
PASS | Op: OR A: 0xc60b B: 0xabd3 -> Res=0xefdb Z=0
PASS | Op: XOR A: 0xa54 B: 0x4b8f -> Res=0x41db Z=0
PASS | Op: SUB A: 0x5ee0 B: 0x2361 -> Res=0x3b7f Z=0
PASS | Op: XOR A: 0xa7ca B: 0xb329 -> Res=0x14e3 Z=0
PASS | Op: OR A: 0xfcfd B: 0xe242 -> Res=0xfeff Z=0
PASS | Op: ADD A: 0x40ad B: 0xfbf8 -> Res=0x3ca5 Z=0
PASS | Op: XOR A: 0xa041 B: 0x13f6 -> Res=0xb3b7 Z=0
PASS | Op: XOR A: 0x3a25 B: 0xe297 -> Res=0xd8b2 Z=0
PASS | Op: OR A: 0x69ab B: 0x3944 -> Res=0x79ef Z=0
PASS | Op: XOR A: 0xb918 B: 0x4a7 -> Res=0xbdbf Z=0
PASS | Op: SUB A: 0x77e2 B: 0x6de9 -> Res=0x9f9 Z=0
PASS | Op: OR A: 0x5961 B: 0xd1df -> Res=0xd9ff Z=0
PASS | Op: AND A: 0xfb59 B: 0xb54d -> Res=0xb149 Z=0
PASS | Op: SUB A: 0xe094 B: 0xee8e -> Res=0xf206 Z=0
PASS | Op: XOR A: 0xa040 B: 0x1818 -> Res=0xb858 Z=0
PASS | Op: ADD A: 0xab26 B: 0xee98 -> Res=0x99be Z=0
PASS | Op: XOR A: 0xddf8 B: 0xfe24 -> Res=0x23dc Z=0
PASS | Op: AND A: 0x9294 B: 0x46a8 -> Res=0x280 Z=0
PASS | Op: ADD A: 0x45d2 B: 0x41bf -> Res=0x8791 Z=0
PASS | Op: XOR A: 0xb0aa B: 0x6df0 -> Res=0xdd5a Z=0
PASS | Op: ADD A: 0xf802 B: 0xf4a3 -> Res=0xeca5 Z=0
PASS | Op: AND A: 0xd2f0 B: 0xaa46 -> Res=0x8240 Z=0
PASS | Op: ADD A: 0xdd69 B: 0x1275 -> Res=0xefde Z=0
PASS | Op: ADD A: 0x8fdb B: 0x99df -> Res=0x29ba Z=0
PASS | Op: SUB A: 0xa38f B: 0xb868 -> Res=0xeb27 Z=0
PASS | Op: ADD A: 0x5d27 B: 0x542b -> Res=0xb152 Z=0
PASS | Op: SUB A: 0x8299 B: 0xc538 -> Res=0xbd61 Z=0
PASS | Op: XOR A: 0x8773 B: 0x44e6 -> Res=0xc395 Z=0
PASS | Op: ADD A: 0x60c B: 0xa2c1 -> Res=0xa8cd Z=0
PASS | Op: ADD A: 0x877f B: 0x16ef -> Res=0x9e6e Z=0
PASS | Op: AND A: 0xc42e B: 0x6014 -> Res=0x4004 Z=0
PASS | Op: XOR A: 0x8c6b B: 0x5c5a -> Res=0xd031 Z=0
PASS | Op: OR A: 0x2ca5 B: 0x1a9 -> Res=0x2dad Z=0
PASS | Op: OR A: 0x80b2 B: 0x9a58 -> Res=0x9afa Z=0
PASS | Op: ADD A: 0x1922 B: 0xe1cf -> Res=0xfaf1 Z=0
PASS | Op: AND A: 0xf51f B: 0xd378 -> Res=0xd118 Z=0
PASS | Op: XOR A: 0x5d92 B: 0x19bf -> Res=0x442d Z=0
PASS | Op: OR A: 0x599 B: 0xa1a8 -> Res=0xa5b9 Z=0
PASS | Op: OR A: 0xd72f B: 0xc899 -> Res=0xdfbf Z=0
PASS | Op: XOR A: 0xf615 B: 0x39d4 -> Res=0xcfc1 Z=0
PASS | Op: ADD A: 0xc7e3 B: 0xfc41 -> Res=0xc424 Z=0
PASS | Op: ADD A: 0xdc2b B: 0xe492 -> Res=0xc0bd Z=0
PASS | Op: ADD A: 0x1a6b B: 0x800f -> Res=0x9a7a Z=0
PASS | Op: SUB A: 0x53c2 B: 0xdc7f -> Res=0x7743 Z=0
PASS | Op: ADD A: 0xe69c B: 0xf954 -> Res=0xdff0 Z=0
PASS | Op: AND A: 0x8b2f B: 0xaf5a -> Res=0x8b0a Z=0
PASS | Op: ADD A: 0x2636 B: 0xa086 -> Res=0xc6bc Z=0
PASS | Op: ADD A: 0x9a23 B: 0x6993 -> Res=0x3b6 Z=0
PASS | Op: XOR A: 0x18a0 B: 0x5125 -> Res=0x4985 Z=0
PASS | Op: OR A: 0x3e24 B: 0xa7c -> Res=0x3e7c Z=0
PASS | Op: SUB A: 0xba23 B: 0xdf83 -> Res=0xdaa0 Z=0
PASS | Op: XOR A: 0xd356 B: 0x29be -> Res=0xfae8 Z=0
PASS | Op: XOR A: 0x9ce5 B: 0xe15d -> Res=0x7db8 Z=0
PASS | Op: XOR A: 0xa042 B: 0x5413 -> Res=0xf451 Z=0
PASS | Op: XOR A: 0x6b B: 0x737f -> Res=0x7314 Z=0
PASS | Op: OR A: 0x8b4a B: 0xc986 -> Res=0xcbce Z=0
PASS | Op: XOR A: 0x8b2d B: 0x2457 -> Res=0xaf7a Z=0
PASS | Op: SUB A: 0x1f7d B: 0xd762 -> Res=0x481b Z=0
PASS | Op: XOR A: 0xb5d7 B: 0x3131 -> Res=0x84e6 Z=0
PASS | Op: XOR A: 0xc737 B: 0x29f3 -> Res=0xeec4 Z=0
PASS | Op: XOR A: 0x63ba B: 0xd5a4 -> Res=0xb61e Z=0
PASS | Op: XOR A: 0x23f B: 0x22f0 -> Res=0x20cf Z=0
PASS | Op: OR A: 0x46ac B: 0x7f7b -> Res=0x7fff Z=0
PASS | Op: XOR A: 0xc6c0 B: 0xdd25 -> Res=0x1be5 Z=0
PASS | Op: ADD A: 0xd591 B: 0xe25d -> Res=0xb7ee Z=0
PASS | Op: ADD A: 0xb7a9 B: 0x5bdc -> Res=0x1385 Z=0
PASS | Op: XOR A: 0x17e7 B: 0xe6cc -> Res=0xf12b Z=0
PASS | Op: ADD A: 0xa32 B: 0x9231 -> Res=0x9c63 Z=0
PASS | Op: ADD A: 0xbe23 B: 0xfe07 -> Res=0xbc2a Z=0
PASS | Op: XOR A: 0xa792 B: 0x4bcc -> Res=0xec5e Z=0
PASS | Op: SUB A: 0x92e2 B: 0xf00e -> Res=0xa2d4 Z=0
PASS | Op: OR A: 0x6eb4 B: 0xcfab -> Res=0xefbf Z=0
PASS | Op: SUB A: 0x328a B: 0x5be9 -> Res=0xd6a1 Z=0
PASS | Op: ADD A: 0x64b4 B: 0xd553 -> Res=0x3a07 Z=0
PASS | Op: ADD A: 0xed70 B: 0x16e1 -> Res=0x451 Z=0
PASS | Op: XOR A: 0xf659 B: 0x9d42 -> Res=0x6b1b Z=0
PASS | Op: ADD A: 0xf69a B: 0xe1a3 -> Res=0xd83d Z=0
PASS | Op: OR A: 0x38f4 B: 0xfc31 -> Res=0xfcf5 Z=0
PASS | Op: XOR A: 0x92f3 B: 0xfd84 -> Res=0x6f77 Z=0
PASS | Op: XOR A: 0x6b78 B: 0x1567 -> Res=0x7e1f Z=0
PASS | Op: ADD A: 0xadcf B: 0x442b -> Res=0xf1fa Z=0
PASS | Op: OR A: 0x56cb B: 0xf135 -> Res=0xf7ff Z=0
PASS | Op: SUB A: 0x3100 B: 0x4df8 -> Res=0xe308 Z=0
PASS | Op: XOR A: 0x149a B: 0x3ee1 -> Res=0x2a7b Z=0
PASS | Op: SUB A: 0xad5c B: 0x9d90 -> Res=0xfcc Z=0
PASS | Op: OR A: 0xe083 B: 0x8b63 -> Res=0xebe3 Z=0
PASS | Op: AND A: 0x6353 B: 0x68e0 -> Res=0x6040 Z=0
PASS | Op: SUB A: 0x5be B: 0xd9d3 -> Res=0x2beb Z=0
PASS | Op: SUB A: 0xe633 B: 0x3120 -> Res=0xb513 Z=0
PASS | Op: ADD A: 0x1cb4 B: 0x94d5 -> Res=0xb189 Z=0
PASS | Op: AND A: 0xfc81 B: 0x76bb -> Res=0x7481 Z=0
PASS | Op: AND A: 0xc1f2 B: 0x236c -> Res=0x160 Z=0
PASS | Op: XOR A: 0x94fb B: 0x254b -> Res=0xb1b0 Z=0
PASS | Op: XOR A: 0x6e12 B: 0xeed9 -> Res=0x80cb Z=0
PASS | Op: XOR A: 0xa333 B: 0x44d6 -> Res=0xe7e5 Z=0
PASS | Op: ADD A: 0x1e61 B: 0xdb8e -> Res=0xf9ef Z=0
PASS | Op: SUB A: 0xd05 B: 0x40b6 -> Res=0xcc4f Z=0
PASS | Op: ADD A: 0x1f14 B: 0x7aea -> Res=0x99fe Z=0
PASS | Op: XOR A: 0x2129 B: 0x7e52 -> Res=0x5f7b Z=0
PASS | Op: OR A: 0xf9cb B: 0x51fd -> Res=0xf9ff Z=0
PASS | Op: AND A: 0x6a07 B: 0x2462 -> Res=0x2002 Z=0
PASS | Op: SUB A: 0xe7eb B: 0xe06a -> Res=0x781 Z=0
